,date,state,fips,cases,deaths
23224,2021-04-29,Alabama,1,527513,10887
23279,2021-04-30,Alabama,1,527922,10896
23334,2021-05-01,Alabama,1,528309,10913
23389,2021-05-02,Alabama,1,528597,10913
23444,2021-05-03,Alabama,1,528784,10913
23499,2021-05-04,Alabama,1,528784,10913
23554,2021-05-05,Alabama,1,529446,10930
23609,2021-05-06,Alabama,1,530011,10946
23664,2021-05-07,Alabama,1,530325,10966
23719,2021-05-08,Alabama,1,530744,10978
23774,2021-05-09,Alabama,1,530988,10978
23829,2021-05-10,Alabama,1,531094,10978
23884,2021-05-11,Alabama,1,531404,10985
23939,2021-05-12,Alabama,1,531751,10997
23994,2021-05-13,Alabama,1,532895,11001
24049,2021-05-14,Alabama,1,537813,11024
24104,2021-05-15,Alabama,1,539829,11038
24159,2021-05-16,Alabama,1,540083,11038
24214,2021-05-17,Alabama,1,540267,11038
24269,2021-05-18,Alabama,1,540603,11043
24324,2021-05-19,Alabama,1,540891,11045
24379,2021-05-20,Alabama,1,541230,11077
24434,2021-05-21,Alabama,1,541673,11080
24489,2021-05-22,Alabama,1,541928,11112
24544,2021-05-23,Alabama,1,542124,11112
24599,2021-05-24,Alabama,1,542256,11112
24654,2021-05-25,Alabama,1,542562,11124
24709,2021-05-26,Alabama,1,542831,11138
24764,2021-05-27,Alabama,1,543177,11140
24819,2021-05-28,Alabama,1,543405,11146
24874,2021-05-29,Alabama,1,543405,11146
24929,2021-05-30,Alabama,1,543405,11146
24984,2021-05-31,Alabama,1,543405,11146
25039,2021-06-01,Alabama,1,544045,11156
25094,2021-06-02,Alabama,1,544598,11167
25149,2021-06-03,Alabama,1,545028,11188
25204,2021-06-04,Alabama,1,545585,11198
25259,2021-06-05,Alabama,1,545585,11198
25314,2021-06-06,Alabama,1,545585,11198
25369,2021-06-07,Alabama,1,546324,11217
25424,2021-06-08,Alabama,1,546540,11220
25479,2021-06-09,Alabama,1,546845,11249
25534,2021-06-10,Alabama,1,547135,11252
25589,2021-06-11,Alabama,1,547323,11266
25644,2021-06-12,Alabama,1,547323,11266
25699,2021-06-13,Alabama,1,547323,11266
25754,2021-06-14,Alabama,1,547873,11274
25809,2021-06-15,Alabama,1,548163,11281
25864,2021-06-16,Alabama,1,548323,11288
25919,2021-06-17,Alabama,1,548323,11288
25974,2021-06-18,Alabama,1,548657,11306
26029,2021-06-19,Alabama,1,548657,11306
26084,2021-06-20,Alabama,1,548657,11306
26139,2021-06-21,Alabama,1,549013,11311
26194,2021-06-22,Alabama,1,549013,11311
26249,2021-06-23,Alabama,1,549394,11328
26304,2021-06-24,Alabama,1,549394,11328
26359,2021-06-25,Alabama,1,549934,11336
26414,2021-06-26,Alabama,1,549934,11336
26469,2021-06-27,Alabama,1,549934,11336
26524,2021-06-28,Alabama,1,550451,11338
26579,2021-06-29,Alabama,1,550451,11338
26634,2021-06-30,Alabama,1,550983,11352
26689,2021-07-01,Alabama,1,550983,11352
26744,2021-07-02,Alabama,1,551298,11358
26799,2021-07-03,Alabama,1,551298,11358
26854,2021-07-04,Alabama,1,551298,11358
26909,2021-07-05,Alabama,1,551298,11358
26964,2021-07-06,Alabama,1,551298,11358
27019,2021-07-07,Alabama,1,552911,11387
27074,2021-07-08,Alabama,1,552911,11387
27129,2021-07-09,Alabama,1,554071,11398
27184,2021-07-10,Alabama,1,554605,11402
27239,2021-07-11,Alabama,1,554605,11402
27294,2021-07-12,Alabama,1,555215,11402
27349,2021-07-13,Alabama,1,555215,11402
27404,2021-07-14,Alabama,1,556613,11428
27459,2021-07-15,Alabama,1,557578,11439
27514,2021-07-16,Alabama,1,558577,11442
27569,2021-07-17,Alabama,1,559478,11443
27624,2021-07-18,Alabama,1,560202,11443
27679,2021-07-19,Alabama,1,560920,11443
27734,2021-07-20,Alabama,1,562311,11460
27789,2021-07-21,Alabama,1,563943,11462
27844,2021-07-22,Alabama,1,565510,11468
27899,2021-07-23,Alabama,1,567243,11472
27954,2021-07-24,Alabama,1,569131,11483
28009,2021-07-25,Alabama,1,570667,11483
28064,2021-07-26,Alabama,1,572070,11483
28119,2021-07-27,Alabama,1,574737,11492
28174,2021-07-28,Alabama,1,577463,11510
28229,2021-07-29,Alabama,1,580193,11516
28284,2021-07-30,Alabama,1,580193,11516
28339,2021-07-31,Alabama,1,585607,11536
28394,2021-08-01,Alabama,1,587405,11536
28449,2021-08-02,Alabama,1,589110,11536
28504,2021-08-03,Alabama,1,592417,11542
28559,2021-08-04,Alabama,1,595816,11561
28614,2021-08-05,Alabama,1,599633,11574
28669,2021-08-06,Alabama,1,603318,11600
28724,2021-08-07,Alabama,1,607209,11624
28779,2021-08-08,Alabama,1,607209,11624
28834,2021-08-09,Alabama,1,612086,11625
28889,2021-08-10,Alabama,1,615901,11648
28944,2021-08-11,Alabama,1,619752,11689
28999,2021-08-12,Alabama,1,623919,11724
29054,2021-08-13,Alabama,1,627905,11765
29109,2021-08-14,Alabama,1,627905,11765
29164,2021-08-15,Alabama,1,634897,11798
29219,2021-08-16,Alabama,1,637363,11799
29274,2021-08-17,Alabama,1,641386,11832
29329,2021-08-18,Alabama,1,645851,11872
29384,2021-08-19,Alabama,1,649741,11914
29439,2021-08-20,Alabama,1,653540,11942
29494,2021-08-21,Alabama,1,659750,12000
29549,2021-08-22,Alabama,1,663065,12000
29604,2021-08-23,Alabama,1,665653,12000
29659,2021-08-24,Alabama,1,665653,12000
29714,2021-08-25,Alabama,1,665653,12000
29769,2021-08-26,Alabama,1,676795,12103
29824,2021-08-27,Alabama,1,681828,12153
29879,2021-08-28,Alabama,1,688018,12219
29934,2021-08-29,Alabama,1,691451,12222
29989,2021-08-30,Alabama,1,694523,12222
30044,2021-08-31,Alabama,1,699729,12283
30099,2021-09-01,Alabama,1,704420,12291
30154,2021-09-02,Alabama,1,709732,12330
30209,2021-09-03,Alabama,1,714860,12394
30264,2021-09-04,Alabama,1,719280,12414
30319,2021-09-05,Alabama,1,722122,12415
30374,2021-09-06,Alabama,1,724688,12416
30429,2021-09-07,Alabama,1,727360,12420
30484,2021-09-08,Alabama,1,732151,12488
30539,2021-09-09,Alabama,1,736518,12552
30594,2021-09-10,Alabama,1,741318,12605
30649,2021-09-11,Alabama,1,745812,12673
30704,2021-09-12,Alabama,1,747606,12676
30759,2021-09-13,Alabama,1,750298,12678
30814,2021-09-14,Alabama,1,754242,12718
30869,2021-09-15,Alabama,1,757893,12784
30924,2021-09-16,Alabama,1,761865,12856
30979,2021-09-17,Alabama,1,764839,13048
31034,2021-09-18,Alabama,1,768301,13209
31089,2021-09-19,Alabama,1,770391,13210
31144,2021-09-20,Alabama,1,772311,13210
31199,2021-09-21,Alabama,1,775531,13460
31254,2021-09-22,Alabama,1,778549,13665
31310,2021-09-23,Alabama,1,781915,13798
31366,2021-09-24,Alabama,1,784484,13921
31422,2021-09-25,Alabama,1,787421,14022
31478,2021-09-26,Alabama,1,789054,14022
31534,2021-09-27,Alabama,1,790648,14025
31590,2021-09-28,Alabama,1,792632,14155
31646,2021-09-29,Alabama,1,794773,14200
31702,2021-09-30,Alabama,1,796475,14299
31758,2021-10-01,Alabama,1,798320,14393
31814,2021-10-02,Alabama,1,799800,14469
31870,2021-10-03,Alabama,1,800692,14470
31926,2021-10-04,Alabama,1,801428,14471
31982,2021-10-05,Alabama,1,802977,14542
32038,2021-10-06,Alabama,1,804249,14612
32094,2021-10-07,Alabama,1,805511,14675
32150,2021-10-08,Alabama,1,806560,14756
32206,2021-10-09,Alabama,1,807479,14857
32262,2021-10-10,Alabama,1,808132,14858
32318,2021-10-11,Alabama,1,808599,14859
32374,2021-10-12,Alabama,1,809485,14869
32430,2021-10-13,Alabama,1,810501,14980
32486,2021-10-14,Alabama,1,811551,15101
32542,2021-10-15,Alabama,1,812694,15142
32598,2021-10-16,Alabama,1,813481,15179
32654,2021-10-17,Alabama,1,814025,15179
32710,2021-10-18,Alabama,1,814363,15179
32766,2021-10-19,Alabama,1,815324,15263
32822,2021-10-20,Alabama,1,815989,15311
32878,2021-10-21,Alabama,1,817054,15320
32934,2021-10-22,Alabama,1,818652,15378
32990,2021-10-23,Alabama,1,819597,15406
33046,2021-10-24,Alabama,1,820011,15407
33102,2021-10-25,Alabama,1,820312,15407
33158,2021-10-26,Alabama,1,821255,15424
33214,2021-10-27,Alabama,1,828648,15432
33270,2021-10-28,Alabama,1,830789,15484
33326,2021-10-29,Alabama,1,831165,15532
33382,2021-10-30,Alabama,1,831653,15573
33438,2021-10-31,Alabama,1,832047,15573
33494,2021-11-01,Alabama,1,832264,15573
33550,2021-11-02,Alabama,1,833009,15629
33606,2021-11-03,Alabama,1,833493,15676
33662,2021-11-04,Alabama,1,834582,15734
33718,2021-11-05,Alabama,1,835157,15786
33774,2021-11-06,Alabama,1,835740,15834
33830,2021-11-07,Alabama,1,836032,15834
33886,2021-11-08,Alabama,1,836255,15834
33942,2021-11-09,Alabama,1,837250,15879
33998,2021-11-10,Alabama,1,837428,15917
34054,2021-11-11,Alabama,1,838114,15934
34110,2021-11-12,Alabama,1,838836,15934
34166,2021-11-13,Alabama,1,839436,15981
34222,2021-11-14,Alabama,1,839695,15981
34278,2021-11-15,Alabama,1,839953,15981
34334,2021-11-16,Alabama,1,840495,15999
34390,2021-11-17,Alabama,1,840991,16025
34446,2021-11-18,Alabama,1,841483,16043
34502,2021-11-19,Alabama,1,841956,16063
34558,2021-11-20,Alabama,1,842636,16073
34614,2021-11-21,Alabama,1,842908,16073
34670,2021-11-22,Alabama,1,843161,16073
34726,2021-11-23,Alabama,1,843780,16086
34782,2021-11-24,Alabama,1,844196,16102
34838,2021-11-25,Alabama,1,844594,16115
34894,2021-11-26,Alabama,1,844594,16115
34950,2021-11-27,Alabama,1,844951,16115
35006,2021-11-28,Alabama,1,845108,16115
35062,2021-11-29,Alabama,1,845284,16116
35118,2021-11-30,Alabama,1,845761,16119
35174,2021-12-01,Alabama,1,846297,16143
35230,2021-12-02,Alabama,1,847064,16157
35286,2021-12-03,Alabama,1,847659,16172
35342,2021-12-04,Alabama,1,848137,16185
35398,2021-12-05,Alabama,1,848498,16185
35454,2021-12-06,Alabama,1,848779,16185
35510,2021-12-07,Alabama,1,849409,16199
35566,2021-12-08,Alabama,1,850096,16203
35622,2021-12-09,Alabama,1,850645,16203
35678,2021-12-10,Alabama,1,851237,16243
35734,2021-12-11,Alabama,1,851950,16265
35790,2021-12-12,Alabama,1,852280,16265
35846,2021-12-13,Alabama,1,852574,16265
35902,2021-12-14,Alabama,1,854229,16285
35958,2021-12-15,Alabama,1,854876,16304
36014,2021-12-16,Alabama,1,855692,16320
36070,2021-12-17,Alabama,1,856600,16343
36126,2021-12-18,Alabama,1,857292,16353
36182,2021-12-19,Alabama,1,857844,16353
36238,2021-12-20,Alabama,1,858396,16353
36294,2021-12-21,Alabama,1,859650,16368
36350,2021-12-22,Alabama,1,861110,16380
36406,2021-12-23,Alabama,1,863170,16402
36462,2021-12-24,Alabama,1,865636,16418
36518,2021-12-25,Alabama,1,868085,16418
36574,2021-12-26,Alabama,1,868948,16418
36630,2021-12-27,Alabama,1,870627,16418
36686,2021-12-28,Alabama,1,874332,16436
36742,2021-12-29,Alabama,1,880307,16454
36798,2021-12-30,Alabama,1,888563,16455
36854,2021-12-31,Alabama,1,896614,16455
36910,2022-01-01,Alabama,1,896614,16455
36966,2022-01-02,Alabama,1,909541,16455
37022,2022-01-03,Alabama,1,913603,16455
37078,2022-01-04,Alabama,1,921175,16496
37134,2022-01-05,Alabama,1,932250,16503
37190,2022-01-06,Alabama,1,944876,16543
37246,2022-01-07,Alabama,1,957848,16585
37302,2022-01-08,Alabama,1,966180,16624
37358,2022-01-09,Alabama,1,978632,16624
37414,2022-01-10,Alabama,1,984882,16624
37470,2022-01-11,Alabama,1,993418,16630
37526,2022-01-12,Alabama,1,1004622,16641
37582,2022-01-13,Alabama,1,1004622,16641
37638,2022-01-14,Alabama,1,1004622,16641
37694,2022-01-15,Alabama,1,1004622,16641
37750,2022-01-16,Alabama,1,1056478,16734
37806,2022-01-17,Alabama,1,1064536,16734
37862,2022-01-18,Alabama,1,1071264,16734
37918,2022-01-19,Alabama,1,1088370,16756
37974,2022-01-20,Alabama,1,1104356,16792
38030,2022-01-21,Alabama,1,1120881,16824
38086,2022-01-22,Alabama,1,1137387,16826
38142,2022-01-23,Alabama,1,1147194,16826
38198,2022-01-24,Alabama,1,1153149,16826
38254,2022-01-25,Alabama,1,1153149,16826
38310,2022-01-26,Alabama,1,1153149,16826
38366,2022-01-27,Alabama,1,1153149,16826
38422,2022-01-28,Alabama,1,1153149,16826
38478,2022-01-29,Alabama,1,1206308,17086
38534,2022-01-30,Alabama,1,1212798,17086
38590,2022-01-31,Alabama,1,1218257,17086
38646,2022-02-01,Alabama,1,1223896,17146
38702,2022-02-02,Alabama,1,1229300,17215
38758,2022-02-03,Alabama,1,1229300,17215
38814,2022-02-04,Alabama,1,1240496,17371
38870,2022-02-05,Alabama,1,1242420,17371
38926,2022-02-06,Alabama,1,1242420,17371
38982,2022-02-07,Alabama,1,1245876,17387
39038,2022-02-08,Alabama,1,1250383,17407
39094,2022-02-09,Alabama,1,1254032,17452
39150,2022-02-10,Alabama,1,1256745,17502
39206,2022-02-11,Alabama,1,1259580,17505
39262,2022-02-12,Alabama,1,1262018,17571
39318,2022-02-13,Alabama,1,1263072,17571
39374,2022-02-14,Alabama,1,1263796,17571
39430,2022-02-15,Alabama,1,1265932,17656
39486,2022-02-16,Alabama,1,1267907,17749
39542,2022-02-17,Alabama,1,1270015,17787
39598,2022-02-18,Alabama,1,1271455,17877
39654,2022-02-19,Alabama,1,1272608,17933
39710,2022-02-20,Alabama,1,1273092,17933
39766,2022-02-21,Alabama,1,1273484,17933
39822,2022-02-22,Alabama,1,1274123,17938
39878,2022-02-23,Alabama,1,1275355,18007
39934,2022-02-24,Alabama,1,1276580,18102
39990,2022-02-25,Alabama,1,1277837,18186
40046,2022-02-26,Alabama,1,1279006,18225
40102,2022-02-27,Alabama,1,1279364,18225
40158,2022-02-28,Alabama,1,1279565,18225
40214,2022-03-01,Alabama,1,1280351,18287
40270,2022-03-02,Alabama,1,1281610,18335
40326,2022-03-03,Alabama,1,1282372,18407
40382,2022-03-04,Alabama,1,1282945,18480
40438,2022-03-05,Alabama,1,1282945,18480
40494,2022-03-06,Alabama,1,1282945,18480
40550,2022-03-07,Alabama,1,1286655,18569
40606,2022-03-08,Alabama,1,1287286,18648
40662,2022-03-09,Alabama,1,1287822,18694
40718,2022-03-10,Alabama,1,1288454,18766
40774,2022-03-11,Alabama,1,1288999,18832
40830,2022-03-12,Alabama,1,1288999,18832
40886,2022-03-13,Alabama,1,1288999,18832
40942,2022-03-14,Alabama,1,1289510,18890
40998,2022-03-15,Alabama,1,1289727,18943
41054,2022-03-16,Alabama,1,1290165,18944
41110,2022-03-17,Alabama,1,1290692,18998
41166,2022-03-18,Alabama,1,1291186,19038
41222,2022-03-19,Alabama,1,1291186,19038
41278,2022-03-20,Alabama,1,1291186,19038
41334,2022-03-21,Alabama,1,1291561,19093
41390,2022-03-22,Alabama,1,1291761,19139
41446,2022-03-23,Alabama,1,1291946,19169
41502,2022-03-24,Alabama,1,1292344,19173
41558,2022-03-25,Alabama,1,1292508,19210
41614,2022-03-26,Alabama,1,1292508,19210
41670,2022-03-27,Alabama,1,1292508,19210
41726,2022-03-28,Alabama,1,1294532,19234
41782,2022-03-29,Alabama,1,1294816,19280
41838,2022-03-30,Alabama,1,1295069,19284
41894,2022-03-31,Alabama,1,1295327,19290
41950,2022-04-01,Alabama,1,1295468,19313
42006,2022-04-02,Alabama,1,1295468,19313
42062,2022-04-03,Alabama,1,1295468,19313
42118,2022-04-04,Alabama,1,1295901,19336
42174,2022-04-05,Alabama,1,1296137,19362
42230,2022-04-06,Alabama,1,1296357,19374
42286,2022-04-07,Alabama,1,1296558,19374
42342,2022-04-08,Alabama,1,1296730,19376
42398,2022-04-09,Alabama,1,1296730,19376
42454,2022-04-10,Alabama,1,1296730,19376
42510,2022-04-11,Alabama,1,1297091,19379
42566,2022-04-12,Alabama,1,1297305,19417
42622,2022-04-13,Alabama,1,1297461,19441
42678,2022-04-14,Alabama,1,1297649,19475
42734,2022-04-15,Alabama,1,1297869,19502
42790,2022-04-16,Alabama,1,1297869,19502
42846,2022-04-17,Alabama,1,1297869,19502
42902,2022-04-18,Alabama,1,1297869,19502
19100,2021-02-13,Alaska,2,56008,271
19155,2021-02-14,Alaska,2,56008,271
19210,2021-02-15,Alaska,2,56008,271
19265,2021-02-16,Alaska,2,56504,276
19320,2021-02-17,Alaska,2,56559,277
19375,2021-02-18,Alaska,2,56768,277
19430,2021-02-19,Alaska,2,56979,278
19485,2021-02-20,Alaska,2,56979,278
19540,2021-02-21,Alaska,2,56979,278
19595,2021-02-22,Alaska,2,57316,279
19650,2021-02-23,Alaska,2,57371,279
19705,2021-02-24,Alaska,2,57550,279
19760,2021-02-25,Alaska,2,57735,279
19815,2021-02-26,Alaska,2,57846,279
19870,2021-02-27,Alaska,2,57846,279
19925,2021-02-28,Alaska,2,57846,279
19980,2021-03-01,Alaska,2,58229,289
20035,2021-03-02,Alaska,2,58383,290
20090,2021-03-03,Alaska,2,58574,291
20145,2021-03-04,Alaska,2,58722,291
20200,2021-03-05,Alaska,2,58870,292
20255,2021-03-06,Alaska,2,58870,292
20310,2021-03-07,Alaska,2,58870,292
20365,2021-03-08,Alaska,2,59210,291
20420,2021-03-09,Alaska,2,59299,291
20475,2021-03-10,Alaska,2,59451,291
20530,2021-03-11,Alaska,2,59689,291
20585,2021-03-12,Alaska,2,59796,292
20640,2021-03-13,Alaska,2,59796,292
20695,2021-03-14,Alaska,2,59796,292
20750,2021-03-15,Alaska,2,60174,292
20805,2021-03-16,Alaska,2,60277,292
20860,2021-03-17,Alaska,2,60451,293
20915,2021-03-18,Alaska,2,60606,296
20970,2021-03-19,Alaska,2,60683,296
21025,2021-03-20,Alaska,2,60683,296
21080,2021-03-21,Alaska,2,60683,296
21135,2021-03-22,Alaska,2,61034,296
21190,2021-03-23,Alaska,2,61212,298
21245,2021-03-24,Alaska,2,61411,298
21300,2021-03-25,Alaska,2,61558,299
21355,2021-03-26,Alaska,2,61744,299
21410,2021-03-27,Alaska,2,61744,299
21465,2021-03-28,Alaska,2,61744,299
21520,2021-03-29,Alaska,2,61744,299
21575,2021-03-30,Alaska,2,62395,299
21630,2021-03-31,Alaska,2,62559,299
21685,2021-04-01,Alaska,2,62785,299
21740,2021-04-02,Alaska,2,62987,299
21795,2021-04-03,Alaska,2,62987,299
21850,2021-04-04,Alaska,2,62987,299
21905,2021-04-05,Alaska,2,63486,299
21960,2021-04-06,Alaska,2,63566,299
22015,2021-04-07,Alaska,2,63785,299
22070,2021-04-08,Alaska,2,64013,299
22125,2021-04-09,Alaska,2,64259,299
22180,2021-04-10,Alaska,2,64259,299
22235,2021-04-11,Alaska,2,64259,299
22290,2021-04-12,Alaska,2,64655,300
22345,2021-04-13,Alaska,2,64809,300
22400,2021-04-14,Alaska,2,65008,300
22455,2021-04-15,Alaska,2,65201,318
22510,2021-04-16,Alaska,2,65390,318
22565,2021-04-17,Alaska,2,65390,318
22620,2021-04-18,Alaska,2,65390,318
22675,2021-04-19,Alaska,2,65835,318
22730,2021-04-20,Alaska,2,65944,318
22785,2021-04-21,Alaska,2,66142,318
22840,2021-04-22,Alaska,2,66370,318
22895,2021-04-23,Alaska,2,66518,318
22950,2021-04-24,Alaska,2,66518,318
23005,2021-04-25,Alaska,2,66518,318
23060,2021-04-26,Alaska,2,66967,330
23115,2021-04-27,Alaska,2,67104,330
23170,2021-04-28,Alaska,2,67290,330
23225,2021-04-29,Alaska,2,67458,330
23280,2021-04-30,Alaska,2,67598,330
23335,2021-05-01,Alaska,2,67598,330
23390,2021-05-02,Alaska,2,67598,330
23445,2021-05-03,Alaska,2,67872,331
23500,2021-05-04,Alaska,2,67964,331
23555,2021-05-05,Alaska,2,68112,331
23610,2021-05-06,Alaska,2,68208,332
23665,2021-05-07,Alaska,2,68324,332
23720,2021-05-08,Alaska,2,68324,332
23775,2021-05-09,Alaska,2,68324,332
23830,2021-05-10,Alaska,2,68559,332
23885,2021-05-11,Alaska,2,68617,334
23940,2021-05-12,Alaska,2,68705,336
23995,2021-05-13,Alaska,2,68785,336
24050,2021-05-14,Alaska,2,68897,336
24105,2021-05-15,Alaska,2,68897,336
24160,2021-05-16,Alaska,2,68897,336
24215,2021-05-17,Alaska,2,69032,347
24270,2021-05-18,Alaska,2,69088,351
24325,2021-05-19,Alaska,2,69186,352
24380,2021-05-20,Alaska,2,69263,352
24435,2021-05-21,Alaska,2,69329,352
24490,2021-05-22,Alaska,2,69329,352
24545,2021-05-23,Alaska,2,69329,352
24600,2021-05-24,Alaska,2,69424,352
24655,2021-05-25,Alaska,2,69476,352
24710,2021-05-26,Alaska,2,69542,352
24765,2021-05-27,Alaska,2,69583,352
24820,2021-05-28,Alaska,2,69627,352
24875,2021-05-29,Alaska,2,69627,352
24930,2021-05-30,Alaska,2,69627,352
24985,2021-05-31,Alaska,2,69627,352
25040,2021-06-01,Alaska,2,69737,352
25095,2021-06-02,Alaska,2,69773,352
25150,2021-06-03,Alaska,2,69826,352
25205,2021-06-04,Alaska,2,69886,352
25260,2021-06-05,Alaska,2,69886,352
25315,2021-06-06,Alaska,2,69886,352
25370,2021-06-07,Alaska,2,69937,352
25425,2021-06-08,Alaska,2,69937,352
25480,2021-06-09,Alaska,2,70004,352
25535,2021-06-10,Alaska,2,70004,352
25590,2021-06-11,Alaska,2,70065,356
25645,2021-06-12,Alaska,2,70065,356
25700,2021-06-13,Alaska,2,70065,356
25755,2021-06-14,Alaska,2,70132,356
25810,2021-06-15,Alaska,2,70132,356
25865,2021-06-16,Alaska,2,70183,356
25920,2021-06-17,Alaska,2,70183,356
25975,2021-06-18,Alaska,2,70285,356
26030,2021-06-19,Alaska,2,70285,356
26085,2021-06-20,Alaska,2,70285,356
26140,2021-06-21,Alaska,2,70372,356
26195,2021-06-22,Alaska,2,70372,356
26250,2021-06-23,Alaska,2,70443,357
26305,2021-06-24,Alaska,2,70443,357
26360,2021-06-25,Alaska,2,70485,357
26415,2021-06-26,Alaska,2,70485,357
26470,2021-06-27,Alaska,2,70485,357
26525,2021-06-28,Alaska,2,70581,357
26580,2021-06-29,Alaska,2,70581,357
26635,2021-06-30,Alaska,2,70669,360
26690,2021-07-01,Alaska,2,70669,360
26745,2021-07-02,Alaska,2,70774,360
26800,2021-07-03,Alaska,2,70774,360
26855,2021-07-04,Alaska,2,70774,360
26910,2021-07-05,Alaska,2,70774,360
26965,2021-07-06,Alaska,2,70774,360
27020,2021-07-07,Alaska,2,70986,360
27075,2021-07-08,Alaska,2,70986,360
27130,2021-07-09,Alaska,2,71118,362
27185,2021-07-10,Alaska,2,71118,362
27240,2021-07-11,Alaska,2,71118,362
27295,2021-07-12,Alaska,2,71291,364
27350,2021-07-13,Alaska,2,71291,364
27405,2021-07-14,Alaska,2,71539,364
27460,2021-07-15,Alaska,2,71539,364
27515,2021-07-16,Alaska,2,71826,364
27570,2021-07-17,Alaska,2,71826,364
27625,2021-07-18,Alaska,2,71826,364
27680,2021-07-19,Alaska,2,72281,364
27735,2021-07-20,Alaska,2,72281,364
27790,2021-07-21,Alaska,2,72754,365
27845,2021-07-22,Alaska,2,72754,365
27900,2021-07-23,Alaska,2,73193,367
27955,2021-07-24,Alaska,2,73193,367
28010,2021-07-25,Alaska,2,73193,367
28065,2021-07-26,Alaska,2,73757,367
28120,2021-07-27,Alaska,2,73757,367
28175,2021-07-28,Alaska,2,74283,369
28230,2021-07-29,Alaska,2,74283,369
28285,2021-07-30,Alaska,2,74853,372
28340,2021-07-31,Alaska,2,74853,372
28395,2021-08-01,Alaska,2,74853,372
28450,2021-08-02,Alaska,2,75599,372
28505,2021-08-03,Alaska,2,75892,374
28560,2021-08-04,Alaska,2,76230,376
28615,2021-08-05,Alaska,2,76607,381
28670,2021-08-06,Alaska,2,76939,381
28725,2021-08-07,Alaska,2,76939,381
28780,2021-08-08,Alaska,2,76939,381
28835,2021-08-09,Alaska,2,77786,382
28890,2021-08-10,Alaska,2,78040,383
28945,2021-08-11,Alaska,2,78415,383
29000,2021-08-12,Alaska,2,78817,386
29055,2021-08-13,Alaska,2,79151,386
29110,2021-08-14,Alaska,2,79151,386
29165,2021-08-15,Alaska,2,79151,386
29220,2021-08-16,Alaska,2,80207,386
29275,2021-08-17,Alaska,2,80656,391
29330,2021-08-18,Alaska,2,81317,395
29385,2021-08-19,Alaska,2,82000,395
29440,2021-08-20,Alaska,2,82469,397
29495,2021-08-21,Alaska,2,82469,397
29550,2021-08-22,Alaska,2,82469,397
29605,2021-08-23,Alaska,2,83581,397
29660,2021-08-24,Alaska,2,84174,410
29715,2021-08-25,Alaska,2,84794,421
29770,2021-08-26,Alaska,2,85521,421
29825,2021-08-27,Alaska,2,86055,421
29880,2021-08-28,Alaska,2,86055,421
29935,2021-08-29,Alaska,2,86055,421
29990,2021-08-30,Alaska,2,87203,421
30045,2021-08-31,Alaska,2,87842,427
30100,2021-09-01,Alaska,2,88633,431
30155,2021-09-02,Alaska,2,89345,431
30210,2021-09-03,Alaska,2,89927,431
30265,2021-09-04,Alaska,2,89927,431
30320,2021-09-05,Alaska,2,89927,431
30375,2021-09-06,Alaska,2,89927,431
30430,2021-09-07,Alaska,2,92054,433
30485,2021-09-08,Alaska,2,92891,439
30540,2021-09-09,Alaska,2,93729,439
30595,2021-09-10,Alaska,2,94422,441
30650,2021-09-11,Alaska,2,94422,441
30705,2021-09-12,Alaska,2,94422,441
30760,2021-09-13,Alaska,2,95878,442
30815,2021-09-14,Alaska,2,96567,449
30870,2021-09-15,Alaska,2,97656,451
30925,2021-09-16,Alaska,2,98708,451
30980,2021-09-17,Alaska,2,99590,452
31035,2021-09-18,Alaska,2,99590,452
31090,2021-09-19,Alaska,2,99590,452
31145,2021-09-20,Alaska,2,101698,457
31200,2021-09-21,Alaska,2,102551,463
31255,2021-09-22,Alaska,2,103795,464
31311,2021-09-23,Alaska,2,105110,471
31367,2021-09-24,Alaska,2,106888,515
31423,2021-09-25,Alaska,2,106888,515
31479,2021-09-26,Alaska,2,106888,515
31535,2021-09-27,Alaska,2,110887,535
31591,2021-09-28,Alaska,2,111572,545
31647,2021-09-29,Alaska,2,112568,549
31703,2021-09-30,Alaska,2,113835,559
31759,2021-10-01,Alaska,2,114867,560
31815,2021-10-02,Alaska,2,114867,560
31871,2021-10-03,Alaska,2,114867,560
31927,2021-10-04,Alaska,2,117099,561
31983,2021-10-05,Alaska,2,117953,564
32039,2021-10-06,Alaska,2,118809,567
32095,2021-10-07,Alaska,2,119662,572
32151,2021-10-08,Alaska,2,120496,574
32207,2021-10-09,Alaska,2,120496,574
32263,2021-10-10,Alaska,2,120496,574
32319,2021-10-11,Alaska,2,123266,578
32375,2021-10-12,Alaska,2,123716,594
32431,2021-10-13,Alaska,2,124942,594
32487,2021-10-14,Alaska,2,125909,596
32543,2021-10-15,Alaska,2,126893,599
32599,2021-10-16,Alaska,2,126893,599
32655,2021-10-17,Alaska,2,126893,599
32711,2021-10-18,Alaska,2,126893,599
32767,2021-10-19,Alaska,2,129713,665
32823,2021-10-20,Alaska,2,130527,673
32879,2021-10-21,Alaska,2,131547,674
32935,2021-10-22,Alaska,2,132393,680
32991,2021-10-23,Alaska,2,132393,680
33047,2021-10-24,Alaska,2,132393,680
33103,2021-10-25,Alaska,2,134059,685
33159,2021-10-26,Alaska,2,134802,696
33215,2021-10-27,Alaska,2,135362,698
33271,2021-10-28,Alaska,2,136171,703
33327,2021-10-29,Alaska,2,136975,707
33383,2021-10-30,Alaska,2,136975,707
